Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
P68400;O60506;0;0.194348832;0.383922981;0.093550905;0.116905138;0.015947086
Q9UHF0;Q5JY77;1;0.0934611;0.23884845300000002;0.048273425999999994;0.080483119;0.011246536000000001
Q9Y2B0;P19174;0;0.13717079199999999;0.271486681;0.012582494;0.017751436000000002;0.010387981999999999
P19525;P40763;1;0.268691009;0.465903358;0.13029269999999998;0.150812174;0.014143396
Q8N9N8;O00712;0;0.128544949;0.31108664199999997;0.031120018;0.057408746;0.028128112
Q9H0T7;Q04206;0;0.133931829;0.290926869;0.021806657000000004;0.028183926;0.02321505
Q92630;Q15642;0;0.159883409;0.415998335;0.07355109;0.110132791;0.014696903
P04080;Q8WV28;0;0.171528283;0.407779991;0.06813740900000001;0.09312566800000001;0.043277927
Q14183;O94972;0;0.11491296599999999;0.312460994;0.029083387999999998;0.053678414;0.011695549
O94761;Q9NWS0;0;0.173408177;0.35241370200000005;0.045036402;0.06595783599999999;0.010396845
Q9NWZ3;P31946;0;0.18314117;0.407259205;0.10014542300000001;0.12241363300000001;0.019907658999999998
P61586;Q12802;1;0.254259654;0.445117307;0.091210905;0.107601089;0.006473175
Q99583;Q9Y508;0;0.132081479;0.286679692;0.060287267;0.06308721;0.018818582
P55789;Q9NY33;0;0.145475065;0.38422609;0.060983939;0.10511582900000001;0.018677264
P45452;Q14134;0;0.12306547300000001;0.290738775;0.053747406;0.07511726;0.017598583
P49815;Q05397;1;0.273899971;0.478882132;0.116932391;0.131940638;0.0074190459999999995
Q9UQ90;O14746;0;0.182863015;0.352886608;0.032003683;0.04670935;0.010594596999999999
P14859;P51610;1;0.205402735;0.456091955;0.263448511;0.306283314;0.007989833
P24385;P03372;1;0.287247588;0.496198686;0.148791296;0.171873377;0.01709674
P55072;Q6NWY9;0;0.160596595;0.303581267;0.019950445;0.024594472000000003;0.010797728999999999
Q9P286;P40424;0;0.140544954;0.312401602;0.059029964000000004;0.08158183599999999;0.014013783
O75460;Q99683;1;0.32463581399999997;0.536865012;0.300091426;0.332214199;0.02634133
Q9Y2M5;P17481;0;0.076853231;0.198752058;0.015696276999999998;0.021179855;0.017386875
O15116;Q9NQZ6;0;0.151588249;0.36341950799999995;0.095463277;0.124397305;0.039746916
P83876;P10827;0;0.130266994;0.326762799;0.048936508;0.072939404;0.023432385
P19838;Q8NFZ5;1;0.32541722;0.556472269;0.22809311699999998;0.24572132800000002;0.014291318
