Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
P07017;P0A964;1;0.374453241;0.415260875;0.32157715;0.305813092;0.019562777
P0ACE3;P0ACF8;1;0.283986216;0.43845542299999996;0.096154511;0.110913279;0.086582063
P0ACJ8;P06136;0;0.20030350100000002;0.309172317;0.030079866;0.043028000999999996;0.036853286
P0A8F0;P23909;0;0.26180533899999997;0.45064413299999995;0.127780526;0.148725156;0.020228698
P39177;P0A6F5;1;0.162225079;0.20571994899999999;0.030294893;0.034720913;0.027922218
P0AC47;P60438;0;0.2460815;0.35747472799999996;0.09129068800000001;0.102278362;0.033771159
P0AGD7;P60438;1;0.25853556899999997;0.391306365;0.062646706;0.07960879900000001;0.022285044
P10408;P0A6A8;1;0.208942816;0.317389767;0.038635472000000004;0.055527969;0.015655936999999998
P69797;P06136;0;0.157676907;0.23753948600000002;0.07128979099999999;0.097152259;0.026218237999999998
P0A6A6;P0AG99;0;0.144477211;0.190123668;0.031553304;0.039398555;0.024018232
P0A7H0;P33602;0;0.200114331;0.255200613;0.062573273;0.066236226;0.014036807
P69786;P50456;1;0.173863923;0.232879489;0.034210893;0.03936555;0.018550893
P0AE70;P0ABU9;0;0.150150315;0.18857537;0.023833253999999998;0.029148623;0.037323671
P0A7M2;P0A7L0;1;0.47751166100000003;0.7689886570000001;0.39673995100000004;0.46534884299999996;0.038606858
P0AEP3;P00363;0;0.235092561;0.321501731;0.05417294;0.063253917;0.017886313
P0AC47;P00363;1;0.563428729;0.72805389;0.6695423229999999;0.640891378;0.017390656
P0A7K6;P60438;1;0.504278102;0.821955558;0.737363835;0.751963458;0.043745305
P21865;P30130;0;0.182639062;0.245527695;0.038791901000000004;0.048514474;0.011670787
P0AB71;P07017;0;0.15579224;0.19855857899999999;0.018180191000000002;0.02321003;0.015616508000000001
P39453;P0AEZ3;0;0.24572786;0.38675018299999997;0.09224859699999999;0.116507642;0.015479686000000001
P50456;P0ABS5;0;0.351463298;0.45218711100000003;0.42560851299999997;0.410860801;0.016700435
P0AGE0;P05825;0;0.160145927;0.200322323;0.023365862;0.026990957000000003;0.017679014
P0A7J3;P0A7K2;1;0.499038985;0.7337585759999999;0.517363565;0.569877587;0.071128675
P00363;P0AES6;0;0.278265386;0.36707281700000005;0.120314146;0.132158652;0.011989333999999999
P69783;P39453;0;0.20885913399999997;0.252809234;0.081358269;0.086369604;0.014891333
P0A7B8;P0A7S3;0;0.245254749;0.330596181;0.069235561;0.07906036599999999;0.041595837999999996
P0ADC1;P0A6Y8;0;0.274339742;0.33946825799999997;0.067771477;0.068946836;0.016197197
P0A940;P39452;0;0.157542471;0.186928581;0.029537045;0.034476841;0.011210626999999999
P0A964;P00363;0;0.23215150899999998;0.320390668;0.062587098;0.08017015400000001;0.019432911
P0A6Y8;P0A6F5;1;0.42136827600000004;0.591158698;0.468324065;0.504259296;0.016725318
P39452;P37146;1;0.481369001;0.552536452;0.7725971779999999;0.723647206;0.015709756999999998
P0AFG6;P06972;0;0.187204858;0.240161138;0.027899822999999997;0.032625685;0.018436838
P42641;P0AG24;1;0.200410355;0.299264585;0.039465212;0.055993157;0.01450015
P0A877;P20083;0;0.179038805;0.341673254;0.037527362;0.062471884000000005;0.019984943
P68183;P68187;1;0.577820653;0.6969693240000001;0.569907814;0.526363951;0.023434796
P0AGD7;P0A812;0;0.256878355;0.372171705;0.08413453900000001;0.100414876;0.020866423000000002
