Uniprot ID1;Uniprot ID2;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Pfam);Sim(Seq)
P0CX74;Q12491;0.342683845;0.575143466;0.11332489;0.129874944;0.25;0.179340052
P0CX14;P21691;0.24641663800000002;0.348639708;0.047119417000000004;0.048464724;0.333333333;0.008315069
P40341;Q07844;0.23351675100000002;0.385679189;0.14334979;0.18318416899999998;0.5;0.08773360300000001
O74302;P47099;0.46981171299999996;0.804083367;1.0;1.0;1.0;0.981626105
P0CX20;P53327;0.292142479;0.47760014799999995;0.264224605;0.315622668;0.5;0.006281399
P48837;Q07794;0.150874657;0.216376178;0.022804674;0.027450033999999998;0.0;0.016446713
P53955;P53550;0.20159876300000001;0.2772482;0.042475066;0.046606455;0.0;0.011601928000000001
P0C2I6;P0C2J4;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.178641616
P38073;P39113;0.38664469;0.613655183;0.286264953;0.32630559;0.5;0.014439843
P41811;Q02931;0.13297367599999999;0.19551117699999998;0.020582222;0.025386181;0.5;0.013043623
P38203;P40204;0.469099141;0.601008799;0.265019683;0.27293341600000004;1.0;0.145626171
Q12141;Q12472;0.508124019;0.7872222390000001;0.99338789;0.99278183;0.75;0.662030201
P0CE00;P38142;0.302836505;0.39134878700000003;0.079670296;0.089368845;1.0;0.037266804
P0CX57;Q12414;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.389773188
P40545;P40442;0.132775287;0.218447753;0.019156954;0.026806762999999997;0.0;0.014628822
P38342;P40580;0.29214955800000003;0.42030613200000005;0.11205262099999999;0.119032501;1.0;0.063652105
O13535;Q12490;0.5171746229999999;0.801061402;1.0;1.0;1.0;0.888411504
P40344;Q07879;0.429756426;0.593266964;0.558623485;0.5688661939999999;0.333333333;0.039348628999999996
Q02863;P02829;0.20163841899999999;0.279419579;0.035220759;0.036673381;0.0;0.014483565
P36120;P40352;0.310577734;0.510380807;0.281624023;0.329367378;0.25;0.015972266000000002
P11075;P38301;0.22787233399999998;0.34025293100000004;0.0547993;0.064999146;0.0;0.007620081999999999
P38124;P39709;0.357968921;0.525050731;0.18123863899999998;0.211209678;1.0;0.022894011000000002
P14772;P25371;0.403433641;0.648171189;0.46213302700000003;0.549270806;0.333333333;0.015374948000000001
P32862;P38699;0.389134649;0.59224919;0.39993648200000004;0.42714525600000003;0.5;0.018897667
P23394;P38899;0.189668153;0.359095371;0.219233512;0.28343144;0.5;0.016210797
P0CX61;P0CX74;0.46981171299999996;0.804083367;1.0;1.0;1.0;0.45599839700000006
P32863;Q06554;0.388363616;0.5805602329999999;0.368358546;0.420598564;0.333333333;0.022417762999999997
P35207;Q12099;0.317557376;0.470025289;0.313721648;0.362792854;0.4;0.017374653
P27614;P43616;0.35825460299999995;0.512666115;0.27340274;0.292841075;1.0;0.031198617999999997
P06245;P13186;0.294981398;0.434525709;0.23466092800000002;0.28586810100000004;0.5;0.096031045
P0CX71;Q12293;0.46981171299999996;0.804083367;1.0;1.0;1.0;0.45148163
Q06103;P46678;0.159493526;0.21983857699999998;0.030819849;0.037799327;0.0;0.017079116999999998
P34111;P53584;0.094199177;0.153869505;0.010919518000000001;0.015353002;0.0;0.009863776999999999
P38157;P50104;0.42313829299999994;0.658506935;0.844050185;0.8598763859999999;1.0;0.030285842
Q12193;Q6Q5H1;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.38655789700000004
P18239;P53257;0.434430321;0.48481939399999996;0.169936402;0.170125972;1.0;0.105353575
P41909;Q08234;0.314837635;0.46337563600000004;0.229137439;0.279463644;0.333333333;0.016552629
P53886;Q12149;0.265538605;0.379046878;0.06614214;0.07937648900000001;0.0;0.007863722
P31380;P38198;0.20642226800000002;0.31798803;0.031989699999999996;0.038717403;0.0;0.007253547
P33399;Q08287;0.30836306399999996;0.493385874;0.507608263;0.49791433399999996;0.5;0.024475063
P42900;P13186;0.20571614;0.336227096;0.08024658900000001;0.096682799;0.0;0.01153368
P38827;Q12504;0.372089974;0.42352395600000003;0.150130826;0.145350841;0.333333333;0.01090347
Q12473;P23287;0.22897918899999997;0.343807838;0.10933635;0.118769692;0.0;0.015918488
Q06674;P43553;0.109748573;0.174443816;0.012786626;0.016875379;0.0;0.013084128
P21372;P35187;0.324467607;0.5016411239999999;0.167614095;0.212617253;0.4;0.029251055
P40445;Q12235;0.455063833;0.651228832;0.280867212;0.312311044;1.0;0.062960686
P53379;Q12303;0.497319302;0.6931394120000001;0.684566947;0.654266939;1.0;0.370088666
P0CX21;P38722;0.082969532;0.13285376;0.010522654;0.012411189;0.333333333;0.256675807
P0CX22;P38144;0.311865978;0.468220525;0.17554246899999998;0.218278602;0.166666667;0.008049656
P25389;P53974;0.337459705;0.478979735;0.29114267;0.32009101100000004;0.5;0.049524915
P0C2I3;P0CX64;0.5171746229999999;0.801061402;1.0;1.0;0.75;0.679301866
P32462;Q02892;0.18960612899999998;0.300023598;0.062130149;0.0743688;0.0;0.01341033
Q06440;Q06506;0.15195503;0.22931401;0.016192098999999998;0.021409168;0.5;0.025476547999999998
Q12441;Q12472;0.34201153700000003;0.573939243;0.11257557300000001;0.128937484;0.25;0.17919987199999998
P0CX67;Q07793;0.342683845;0.575143466;0.11332489;0.129874944;0.333333333;0.415837526
P35191;P47138;0.241068664;0.44237085;0.093339404;0.118225877;0.25;0.047445082
P0CX74;P05626;0.120936579;0.19683526199999998;0.010550684;0.014329297;0.0;0.020215441
P18851;P53851;0.208460442;0.282157049;0.030339082000000003;0.034554266;1.0;0.035698649
P32660;P40527;0.42348347799999997;0.620256977;0.466213936;0.504153298;1.0;0.125191152
Q03028;Q12251;0.462817301;0.617328407;0.222179696;0.284524693;1.0;0.10987407800000001
P53316;P53883;0.291749131;0.453159067;0.33576065200000005;0.385402106;1.0;0.022533205
P42950;Q08904;0.373712996;0.58593312;0.514536387;0.567607435;0.5;0.022118781
P38699;Q06149;0.418451036;0.6324668179999999;0.668806585;0.6811209009999999;1.0;0.02478095
P12688;P36003;0.342968416;0.45229717399999997;0.22827560100000002;0.268988897;0.5;0.030962697999999997
Q08742;P38323;0.14433072800000002;0.27096577899999996;0.038221721;0.060045757000000005;0.0;0.023641722
P32892;P15801;0.258697893;0.360467607;0.117276119;0.121945629;0.0;0.009413086
P23561;P38692;0.39575025799999997;0.524845039;0.421736005;0.43235944299999995;0.333333333;0.07356055
P49089;O13535;0.24373092699999999;0.413138623;0.181359214;0.226022748;0.0;0.007683558
P22211;P53233;0.298544052;0.491931189;0.453702229;0.521730186;1.0;0.052263658
