Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
Q03435;P47169;0;0.192778196;0.302010454;0.044605874000000004;0.059670605;0.010029325
P53168;Q08236;0;0.197836659;0.289283218;0.037031566;0.04505036900000001;0.012898747
P14906;P80967;0;0.36160051299999996;0.54440751;0.282863232;0.30833476600000004;0.018334463
P35732;P39015;0;0.300935484;0.431759451;0.267602262;0.297838359;0.017478655
P32790;P40344;0;0.21145186600000002;0.321242362;0.048311556;0.055394635;0.010163606
P40018;P33203;1;0.511545417;0.682360324;0.67604385;0.6471888570000001;0.02072552
P37262;Q03770;0;0.15051182400000002;0.225025375;0.053612743;0.057748574000000004;0.015498496
P39734;P48231;0;0.203362132;0.35209809200000003;0.093336271;0.145263869;0.009615843
P40554;P20485;0;0.170863108;0.27200103800000003;0.045236190999999995;0.053229751;0.024182647
Q12315;P38314;0;0.18552433899999998;0.27124516600000004;0.045125759;0.049143174000000005;0.017298621
P32356;P35178;0;0.167306621;0.260723981;0.043777595999999995;0.052206543;0.016572455
P53255;P38181;0;0.129281565;0.18104949399999998;0.013223341999999999;0.015322276000000001;0.009470147
Q12508;P40492;1;0.451169951;0.676007472;0.7759963870000001;0.793276256;0.019170225
P04911;P80428;1;0.33844947700000005;0.438010843;0.23140834300000002;0.22725514100000002;0.026317961
Q00772;P48582;1;0.229898965;0.33655376299999995;0.072842259;0.082620047;0.014732882
P32319;Q02630;0;0.29624120600000003;0.405704114;0.167024591;0.162441211;0.006791765
P38792;Q08285;1;0.699583735;0.9039849959999999;0.958871716;0.949758392;0.050382754
P40961;P50085;1;0.516251295;0.750386056;0.793499856;0.8118347509999999;0.48457715100000004
P52918;P40368;1;0.308972662;0.442947989;0.281856194;0.308969411;0.009880489000000001
P33201;Q04660;1;0.443291292;0.693702218;0.322528546;0.36346547100000004;0.014890907
P13574;Q08920;0;0.210735065;0.285485879;0.065308681;0.069290298;0.015986638
P12683;Q08109;1;0.216608517;0.321467383;0.04615114;0.058729579000000004;0.012102864
P18412;P38880;0;0.16988184399999998;0.258648358;0.050580152;0.06357191200000001;0.01690354
P25377;P53769;0;0.18068304300000002;0.279252541;0.071519416;0.08713555199999999;0.025122157000000003
Q12263;P40103;0;0.083500744;0.132164417;0.008172839;0.010098066;0.01277751
P06782;P06169;0;0.179482222;0.281824041;0.03158306;0.046643542999999996;0.013317936
P40202;P40359;0;0.180948898;0.30977313300000003;0.07143519799999999;0.09460160000000001;0.033089167999999995
P38077;P00830;1;0.48104863200000003;0.634002967;0.517717141;0.485882541;0.021421835
Q03407;P53267;0;0.20431359999999998;0.291891652;0.053699015;0.054730169;0.016757927
P39517;P34230;1;0.260169613;0.390341101;0.139086581;0.17765838;0.013838952
Q06108;Q12125;0;0.11321158199999999;0.21984943199999998;0.030488611000000002;0.051901004;0.012352492
P38931;Q06160;0;0.19068827300000002;0.26875920000000003;0.059064555;0.06001047599999999;0.009185103
P0CY06;Q01590;0;0.16584114;0.258469838;0.051518685;0.071275515;0.024381847
P31412;P37296;1;0.46754764;0.677040144;0.575464503;0.53485735;0.011902854
P35194;P53276;1;0.375739404;0.573547944;0.22184980699999998;0.24966074600000002;0.0062361280000000005
P09959;P42845;1;0.453315271;0.6418827779999999;0.408473464;0.439900919;0.013443766999999999
P36125;Q12050;0;0.106274315;0.17853638800000002;0.012935953;0.016991548000000002;0.016813254
P38830;Q06205;0;0.210090317;0.29619685;0.086266176;0.098664772;0.017231134
Q03920;P36224;0;0.176153927;0.273419429;0.043459573;0.058838045;0.025097637000000002
Q12434;P22146;0;0.187326605;0.291997862;0.031475092999999996;0.039520506000000004;0.021508817000000003
Q00764;P32854;0;0.14898651300000001;0.21892929999999997;0.019103142;0.023849377;0.025180815
P40968;P32639;1;0.388124276;0.519695366;0.176047896;0.16756517;0.007673991
Q03406;P32525;0;0.171663543;0.24887591399999998;0.058171309000000004;0.06639748;0.01950515
P38792;P30771;0;0.39100725299999994;0.500941117;0.215626172;0.20651146;0.013644637
P40348;P21951;1;0.407923676;0.527211462;0.247119123;0.246529673;0.007412276999999999
P38931;P20134;1;0.330028745;0.424298324;0.25064245;0.25283602899999996;0.008131489
P53215;Q02821;1;0.165230449;0.307729022;0.04493702;0.070972396;0.017690271
P38988;Q02486;1;0.275735467;0.436064205;0.08663927099999999;0.115210912;0.028163057999999998
P53720;Q02805;1;0.11661675199999999;0.183808282;0.012526056;0.017273325;0.013531431000000002
P03879;P26637;1;0.263621515;0.35101547899999996;0.122387207;0.12535664;0.010768026000000002
Q03774;P38759;0;0.20663785699999998;0.371829895;0.072962485;0.109848685;0.024245795
P48837;Q02932;1;0.246697274;0.36295301799999996;0.309073176;0.296761541;0.011995555
P25344;P32917;1;0.310586915;0.415189131;0.173968168;0.169303712;0.013055302
P05066;P36102;0;0.285779944;0.443619904;0.199944598;0.215380525;0.013314468999999999
Q03956;P32793;0;0.198953895;0.266165317;0.067319587;0.066549448;0.019559607
P38148;P38637;0;0.163279205;0.270364324;0.05516970400000001;0.078143725;0.012473673999999999
P32776;P07276;1;0.36265492200000005;0.5144849;0.284754974;0.30528855;0.011851357
P37262;Q12034;0;0.13023225900000002;0.24133220100000002;0.020442623;0.031906286;0.021285101
P22136;Q06324;0;0.172844936;0.315465307;0.081590923;0.12191511099999999;0.018914801000000002
P40048;P46971;0;0.21136518899999998;0.28909253;0.111373616;0.124173735;0.01037181
P00937;Q04372;0;0.135142915;0.209268862;0.020559312;0.029734211;0.022406633
P38182;P38862;1;0.440757389;0.637765769;0.487329914;0.509022372;0.016502507
P50110;P41909;0;0.250510666;0.367733404;0.096328077;0.108164892;0.014756861000000001
Q04067;P29055;1;0.24234117;0.33803438;0.07574943;0.090457248;0.024125604
Q12250;Q3E7B3;1;0.095944451;0.157236602;0.013513943999999998;0.01788296;0.023047276000000002
Q12248;Q06677;1;0.199288823;0.324168207;0.047809343;0.06713946400000001;0.021471284
P23293;P32642;0;0.253953666;0.342264932;0.154083796;0.149631397;0.016500311
P06843;P16522;1;0.22438298;0.301972618;0.06923564900000001;0.073169003;0.021320791000000002
P32505;P32499;1;0.284135199;0.431688888;0.192342045;0.2036211;0.014501685
P39524;Q03941;0;0.18814305399999998;0.347029635;0.099017224;0.14968762900000002;0.010916687
P54199;P06101;1;0.292644995;0.364929248;0.099440406;0.10163748199999999;0.014823847
P27614;P53129;0;0.217481213;0.35703909100000003;0.06926197;0.08870389099999999;0.01655841
Q12133;Q04311;0;0.266582699;0.38858069700000003;0.118134209;0.13296608199999999;0.018752098000000002
P32457;P53955;0;0.274096338;0.367081053;0.105110181;0.10920673199999999;0.014061661999999999
P08539;P18851;1;0.301784537;0.413002779;0.154410262;0.153548439;0.018668828000000002
Q06213;P24583;0;0.218325646;0.327471844;0.082239491;0.09102669;0.010686448000000001
P69771;Q06263;1;0.443873181;0.553983915;0.42493272600000004;0.446886436;0.027175485
