Uniprot ID1;Uniprot ID2;Interaction;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Seq)
Q9VGE2;Q9U3Z7;0;0.236924463;0.328271433;0.132582086;0.13443665800000001;0.029999467999999998
Q9VJJ0;Q9V5C6;1;0.47830306200000006;0.7415583720000001;0.748913535;0.757150567;0.054025551
Q24087;Q7KMG7;1;0.7011317770000001;0.829614627;0.562777069;0.5720444579999999;0.015825698
Q9XYN7;Q9V5C6;1;0.48530903200000003;0.750830793;0.762019535;0.779659434;0.056583348
Q01842;P51023;1;0.458797201;0.5726560479999999;0.266164435;0.273536448;0.05313306
Q9V3L6;Q9VR61;0;0.1737241;0.254780933;0.027262197000000002;0.032667156;0.013914916000000001
P32392;O97182;1;0.512974861;0.642040125;0.479126519;0.447879845;0.022875044
Q94517;P42124;1;0.40008505299999997;0.5163784779999999;0.271444894;0.280235676;0.01578289
O96880;Q960E8;1;0.434006965;0.5848288970000001;0.38569822600000003;0.40199269600000004;0.01902592
P29673;P40417;0;0.299139787;0.409285381;0.116030759;0.128302372;0.019219184
Q9VK14;Q9VJJ0;1;0.347962885;0.546725117;0.35516793399999996;0.40017778600000004;0.07721491
O17468;Q9V464;1;0.313924896;0.445646831;0.272603732;0.275341098;0.012347676
P08044;O46036;1;0.34420223200000005;0.47738519700000004;0.289520095;0.302106563;0.022354928
Q9VNA5;Q9XYN7;1;0.54300198;0.8133521429999999;0.877487758;0.885211245;0.10871252
P84040;P10676;0;0.184906021;0.289108175;0.043284566;0.05398613;0.009316955
Q03445;Q8ST83;0;0.12269665;0.20452135600000002;0.011132246;0.013416095;0.017833036
Q9W2P5;Q9VJI7;1;0.470842893;0.630085592;0.315993785;0.326525944;0.133269956
Q9VQK7;Q9VDW6;0;0.151347175;0.234885625;0.015094933;0.020013681999999998;0.005578895
Q9VEC5;Q9V535;1;0.20649810600000001;0.327915672;0.06174563;0.079039082;0.012989961999999999
Q03017;P15330;1;0.425095847;0.563655382;0.230786355;0.228950868;0.013919596000000001
Q24297;Q0KHS0;0;0.167325487;0.25428353800000003;0.037322054;0.043888332;0.014643228999999999
Q9VG38;P19538;1;0.19474716399999997;0.314913502;0.095177354;0.11018211;0.009331127
Q9VTQ9;Q27896;0;0.222591273;0.32851616;0.152307911;0.152036502;0.022348242999999997
