Uniprot ID1;Uniprot ID2;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Pfam);Sim(Seq)
O43172;Q92828;0.12550546199999998;0.281107167;0.029005226000000002;0.04626206099999999;0.333333333;0.052776567
O14718;Q99500;0.203880178;0.369108461;0.08294507200000001;0.11044758;1.0;0.060349337
Q9Y303;O95484;0.085812344;0.25090499899999996;0.028871484;0.066362835;0.0;0.022782122000000002
Q9BXW6;Q9H078;0.133113365;0.339011944;0.059271709000000006;0.09932955800000001;0.25;0.027928044
P00742;P82279;0.130247578;0.359239498;0.055810199000000005;0.099693475;0.2;0.026267152000000002
Q7Z5J1;Q7Z7K2;0.084213506;0.262831045;0.11083360199999999;0.16977434100000002;0.0;0.022011306
Q8IXS8;Q9H3N8;0.08761444300000001;0.269689198;0.015753292;0.034738886000000004;0.0;0.019920279
O75563;Q15438;0.147777713;0.41634999;0.10631053300000001;0.161957803;0.333333333;0.06354550099999999
O60890;P52757;0.216891744;0.46976639299999995;0.11445374;0.14331264300000002;0.25;0.093785625
Q13043;P45983;0.244175698;0.452701339;0.178400403;0.217567339;0.5;0.07402306
Q9Y6T7;Q13813;0.16546771400000002;0.357945871;0.069493033;0.08374894;0.125;0.010086402
Q9UPY8;P11277;0.184365024;0.362140029;0.067375431;0.07286582700000001;0.333333333;0.006825033
P52824;P05771;0.277826215;0.504783656;0.160378279;0.201471332;0.14285714300000002;0.040387568
Q5T601;P47872;0.194613995;0.392422124;0.098200521;0.131142077;0.25;0.020658648
Q8NI51;Q14585;0.222195098;0.459741812;0.186665503;0.229385196;1.0;0.156392985
P13671;Q7Z3S7;0.171538327;0.294981148;0.04326176599999999;0.051550965;0.0;0.00893402
Q13043;Q9BXM7;0.260411248;0.462812199;0.128326838;0.161381904;0.5;0.027471597
Q96M93;P78563;0.361790354;0.563383309;0.205836286;0.224018923;1.0;0.11336315699999999
P43630;Q86WK6;0.106905374;0.248859407;0.016707429;0.029455959;0.0;0.016918191000000003
Q9HCZ1;Q9H4T2;0.212261956;0.525262375;0.906162487;0.903685947;0.333333333;0.132547449
