Uniprot ID1;Uniprot ID2;BMA Resnik;BMA Seco;GIC Resnik;GIC Seco;Sim(Pfam);Sim(Seq)
Q9VTW3;Q9W064;0.284570151;0.445699606;0.37793512;0.39577180700000003;0.5;0.028735347999999997
O15971;Q9VXA9;0.355921046;0.548307704;0.290314701;0.334175567;1.0;0.10745103199999999
Q07093;Q4LBB9;0.14916568300000002;0.212960476;0.024699579;0.026058013999999997;0.0;0.014766534
P22809;Q9VH60;0.12752907300000002;0.205594411;0.033201157;0.035515073;0.0;0.012784241000000002
Q9V568;Q9VX24;0.10622739099999999;0.198662306;0.019626526000000002;0.025171342000000003;0.0;0.021136519
Q9VDQ3;Q9VSL1;0.28105358;0.48248155600000003;0.502262269;0.493518765;0.333333333;0.024431985
A0A0B4K7A9;O62589;0.241385355;0.43524749700000004;0.29435850199999997;0.33978542700000003;0.5;0.061701423
O77215;P28166;0.333183498;0.503320289;0.234867458;0.260201825;0.5;0.024572509
A1Z9K8;Q7JUF2;0.22778665399999998;0.314589815;0.034503915;0.039897324;0.25;0.016938613999999998
A0A0B4KGW2;Q9V9V8;0.221530198;0.38768948700000005;0.248140875;0.275757205;0.5;0.032389312999999996
O96692;Q9W4A0;0.306170218;0.48729238700000005;0.360333808;0.40520679299999995;1.0;0.177627869
Q9V490;Q9VCY0;0.30596949;0.509445603;0.554319746;0.5624209729999999;0.5;0.064720558
Q9VBR9;Q9VJ27;0.30024095100000003;0.5523032139999999;0.523466239;0.562049872;0.5;0.020968176
Q0KIF2;Q8MLX0;0.232165111;0.35910012700000005;0.044118989000000004;0.056834565;0.166666667;0.011306103
A1Z7T0;Q9VWA8;0.193997242;0.317651995;0.04611617900000001;0.056280856;0.0;0.012847428000000001
Q7K187;Q9VZU3;0.081524569;0.171709794;0.021159400000000002;0.036141527;0.333333333;0.017758183
P22807;P40427;0.35073401600000004;0.5160787379999999;0.377280479;0.39970951;0.5;0.028563639
Q7K4E0;Q7KVD1;0.35498327;0.47448326799999996;0.273194731;0.279585722;0.333333333;0.05795422099999999
Q7KV24;Q9VBP0;0.351315989;0.456514107;0.163885187;0.19332625399999998;0.25;0.016951307
Q7KMJ6;Q95RB1;0.357637391;0.5397865;0.343382119;0.385490465;0.5;0.023248322999999998
Q7KS72;Q9VK71;0.298360584;0.43847885;0.32570182;0.338407874;0.5;0.030278485
A1ZAG9;Q9VAT6;0.26768163300000003;0.485793308;0.34389745899999996;0.38079323299999995;1.0;0.048773755
A0A0B4KHT3;Q7KV24;0.12124441400000001;0.20059559899999999;0.011595993999999998;0.014388338999999998;0.166666667;0.005979463000000001
M9PJG1;Q9VZ63;0.325169972;0.555531593;0.525892695;0.521370227;0.5;0.045595607999999996
E2QD98;Q9I7F7;0.254245856;0.33327898;0.061585111;0.06545915599999999;0.166666667;0.006509676999999999
Q9VSL8;Q9W5D0;0.15664641599999998;0.220285276;0.035162022;0.045580379000000004;0.111111111;0.004395663
Q9NCC3;Q9VXH3;0.18686553600000003;0.24163796899999998;0.02824451;0.028570135;0.14285714300000002;0.010806713
Q9VE52;Q9VSH4;0.396957816;0.521660377;0.442250324;0.429027385;0.333333333;0.028053332
Q9VVJ1;Q9VK69;0.098495087;0.19606403;0.01489156;0.022519647;0.0;0.015563703
Q9V3J7;Q9VJD6;0.386099874;0.7594380890000001;0.836240448;0.836165246;1.0;0.067523839
A1ZAJ2;P08630;0.24078574100000003;0.355232392;0.06681042599999999;0.088884115;0.1;0.007431958000000001
A8DYG0;Q9I7V4;0.43536543;0.8592699;1.0;1.0;1.0;0.214118583
A1ZAG9;Q9W2C8;0.339181506;0.667035481;0.415611655;0.472775375;1.0;0.158113479
Q86B53;Q9W4E2;0.13858863400000002;0.28164200899999997;0.038444817;0.060982848;0.2;0.005643864
Q7KUT2;Q8ING5;0.23953319399999998;0.39794609999999997;0.159284858;0.20448408399999998;0.333333333;0.015066811000000001
Q9V3Y5;Q9W424;0.425322806;0.676664919;0.5915810229999999;0.6347209079999999;0.5;0.023018938
Q9VJ27;Q9VRV6;0.30024095100000003;0.5523032139999999;0.523466239;0.562049872;0.5;0.033635861
P92204;Q9W4X7;0.21045365600000002;0.28875968399999996;0.056752400999999994;0.067267302;0.5;0.025686136000000002
A1Z782;P08630;0.227557028;0.38946679100000003;0.13854414;0.17733691699999998;0.14285714300000002;0.017523201000000002
Q9V3Y8;Q9VEZ5;0.241444031;0.34586562200000004;0.16608699300000002;0.196085471;0.333333333;0.0837746
Q9W279;Q8IQK9;0.093216485;0.200511854;0.016853645;0.026623736000000002;0.0;0.01814715
A0A0B4LG43;Q8IQ79;0.128239298;0.229113431;0.09033502199999999;0.09558429800000001;1.0;0.035976327
A0A0B4LGA2;M9PBZ2;0.23697133199999998;0.333899925;0.06644001;0.082578989;1.0;0.026670397000000002
P19018;Q24562;0.342948721;0.5038605270000001;0.32202263;0.363410423;1.0;0.051469587000000004
A0A0B4KH37;P07548;0.264217043;0.36023925700000003;0.13547605599999998;0.159431193;1.0;0.063192604
Q7JX82;Q9VMF3;0.248697135;0.31294495;0.026705312000000002;0.029544695;0.25;0.012838405
A8JQW9;Q4AB39;0.070722788;0.149725329;1.0;1.0;1.0;0.165221911
P21187;Q9W4D2;0.276997678;0.41822113200000005;0.172281262;0.18305043;0.333333333;0.024776209
P28166;P40427;0.308751595;0.450958386;0.2192777;0.242080595;0.333333333;0.015151925
A1Z7M3;Q9VA44;0.328128997;0.65463705;0.54501693;0.5837358779999999;0.5;0.068914066
Q9VVJ1;X2JJX6;0.335977494;0.44540753;0.300807934;0.319024281;0.333333333;0.016209295
O62618;Q8IR79;0.242168098;0.41071473;0.215362245;0.276944054;0.333333333;0.039577918
Q8IP90;Q9VY84;0.228139665;0.32310042899999997;0.080260137;0.095983445;1.0;0.02704847
Q9VIM1;Q9W542;0.07091072400000001;0.14971954;0.005976247;0.010321419;0.0;0.010871111999999999
Q9VG17;P29613;0.13372462699999998;0.219106849;0.013900312;0.021900501;0.0;0.019779206
O62589;Q4V653;0.20499546899999999;0.36713257200000005;0.234450415;0.27264851;0.5;0.06825057799999999
A1ZA44;P04814;0.43536543;0.8592699;1.0;1.0;1.0;0.145781344
P22810;Q9V472;0.377169131;0.527484241;0.29477891100000003;0.308175187;0.5;0.053500484
Q09147;Q9V422;0.402861454;0.557760733;0.223824898;0.26626431100000003;0.25;0.07087967099999999
Q9V3V0;Q9VR26;0.319197217;0.475815628;0.337849324;0.35287073;1.0;0.044353255999999994
Q8T6B9;Q9VM49;0.380887543;0.60340807;0.494408994;0.520335306;0.5;0.067443306
Q9VQ50;A0A0B4KGE5;0.08960535800000001;0.161127572;0.033037372;0.042287753;0.0;0.009464008000000001
A1Z924;Q4ABI4;0.070722788;0.149725329;1.0;1.0;1.0;0.276831188
A8DYE2;P17971;0.356645906;0.42161574700000004;0.269863265;0.270315163;0.166666667;0.008592833000000001
P16241;Q9VJ37;0.389594055;0.53873474;0.34163333799999995;0.374954644;0.333333333;0.040961763
Q9V9E3;Q9VAI7;0.11300180300000001;0.225668588;0.037473716000000004;0.051289925;0.0;0.012254649
Q9VF17;Q9W581;0.22313303199999998;0.350839901;0.044402906;0.056443531;0.2;0.008100147
Q9VPT8;Q9VPW1;0.152967595;0.222684997;0.024146203999999998;0.028233692999999997;0.0;0.012605521000000001
M9PFA9;P20385;0.297492194;0.53038545;0.325414513;0.355882498;0.5;0.075137803
E1JII8;O61360;0.21928625699999998;0.36482604;0.19303347199999998;0.22112130300000002;0.333333333;0.065822212
A0A0B4K7A7;Q8IRK6;0.183059731;0.322123424;0.301763467;0.273636969;1.0;0.10163129900000001
P08155;Q5BIC3;0.289285521;0.512280868;0.24346721;0.316632745;0.5;0.054665488
A1ZA87;Q9VJB6;0.193088305;0.293952261;0.055136967;0.072281553;0.333333333;0.033642595
P31007;Q9W283;0.24029091600000002;0.334280749;0.013508043;0.017055465;0.25;0.019912518
Q9VCY0;Q9VTW3;0.34797083100000004;0.584593991;0.70133338;0.6922623259999999;0.5;0.049050182000000005
Q7JMZ0;Q9VND8;0.36208325799999996;0.515105119;0.158582299;0.19792372100000002;1.0;0.23326870800000002
A0A0B4KHT3;Q9VEN3;0.223873672;0.371771081;0.158459447;0.19925242699999998;0.2;0.02308311
P98159;Q8IRK5;0.269874756;0.48268646;0.2419136;0.28531769;0.333333333;0.02310423
Q7KMJ6;C0HK98;0.19459753800000001;0.259676645;0.067012484;0.066257517;0.0;0.016255613000000002
Q0KHR3;Q9W450;0.33140104800000003;0.43560918;0.077762992;0.083163498;0.5;0.017422178
P09089;P40427;0.381828185;0.5845707960000001;0.480694842;0.499835298;0.5;0.048422550999999994
Q9VDQ4;Q7K511;0.175752854;0.323309794;0.096198762;0.14053069;0.0;0.014877323000000001
A0A0B4JDE6;Q0KI29;0.070722788;0.149725329;1.0;1.0;1.0;0.352755703
Q9VET2;Q9VZS9;0.43536543;0.8592699;1.0;1.0;1.0;0.06701951
O16102;Q9VD30;0.09761835699999999;0.165230096;0.012261538999999998;0.015856599;0.0;0.015856166
Q4QPP5;Q9V3N5;0.457337535;0.655472677;0.37233138;0.43907137799999996;0.333333333;0.18025706800000002
P28167;Q95RW8;0.327311268;0.472097352;0.38068804;0.381143475;0.333333333;0.00803102
Q9VQP0;M9PCE9;0.061141202;0.120764606;0.0065888000000000006;0.012278745;0.0;0.017500371
Q9V3T8;Q9W1T4;0.384177231;0.5436825679999999;0.321392052;0.328161944;1.0;0.056112474
Q4AB33;Q4ABI1;0.070722788;0.149725329;0.073123671;0.104372744;1.0;0.04964591
C5WLM7;Q7KVM8;0.43536543;0.8592699;1.0;1.0;1.0;0.271588814
Q24255;Q9XZU0;0.326274437;0.473102115;0.37339132399999997;0.40191335200000006;1.0;0.089267969
